ID,zipcodes,zc_state,prop_pop_ge18,prop_hh_wchildren_le18,latitude,longitude,elevation,region,business_density_persqmi,avg_num_employees_perbiz,avg_annual_payroll_perbiz,growth_rank,growing_counties_b,growth_increase_percentage,prop_maildeliv_biz,pop_density,prop_water,prop_mail2pob,city_delivery_indicator,carrier_route_rate_sortation,shotguns2chardonnay,tatoo2tooth,spiritanimal,newzip1,newzip2,newzip3,ref_dt,date1,date2,date3,yb_4_05
526,06022,CT,0.755,0.297,41.815832,-72.941774,38,Northeast,13.58,14.136,476.182,0,0,0,0,100.617,0,0.497,N,C,28.6163307,4.104912034,Armadillo,06001,40363,38023,4/1/15,2/14/15,1/4/15,10/30/14,0
527,06024,CT,0.77,0.282,42.012216,-73.285,956,Northeast,2.014,0,268.438,0,0,0,0.004,81.445,0,0.375,N,C,31.17394292,3.247000366,Rock Chuck,06001,28743,76707,4/1/15,3/12/15,12/26/14,12/17/14,0
532,06066,CT,0.806,0.231,41.836454,-72.463295,407,Northeast,34.163,18.471,549.613,0,0,0,0.047,1649.952,0.021,0.024,Y,B,24.68410089,1.31860335,Rock Chuck,06001,66952,56436,4/1/15,3/15/15,12/2/14,9/7/14,0
537,06109,CT,0.792,0.262,41.697806,-72.657788,38,Northeast,47.035,10.915,410.86,0,0,0,0.054,2166.369,0.061,0,Y,B,23.6712884,2.027029771,Grey Goose,06103,37375,38119,4/1/15,2/19/15,12/19/14,10/31/14,0
555,06353,CT,0.877,0.133,41.454016,-72.140471,33,Northeast,80.357,22,922.833,0,0,0,0,723.214,0.404,0.229,N,C,34.20938997,5.007507831,Sun Bear,06320,16855,47264,4/1/15,2/10/15,12/4/14,9/23/14,0
569,06420,CT,0.744,0.356,41.485775,-72.269776,33,Northeast,2.43,15.69,463.451,0,0,0,0.041,143.146,0.028,0.012,Y,B,32.19123029,0.600809585,Wolverine,06401,37878,06332,4/1/15,3/27/15,3/26/15,12/17/14,0
576,06475,CT,0.802,0.242,41.301527,-72.387936,40,Northeast,34.898,11.198,395.21,0,0,0,0.103,680.803,0.186,0.054,Y,B,41.90695401,0.6101123,Grey Goose,06401,44661,24282,4/1/15,1/13/15,9/22/14,6/26/14,0
579,06489,CT,0.775,0.298,41.600693,-72.876222,38,Northeast,26.679,13.93,479.348,0,0,0,0.053,1152.992,0.024,0.016,Y,B,31.19365486,0.146360387,Wolverine,06401,74114,36609,4/1/15,12/29/14,9/9/14,7/5/14,0
587,06612,CT,0.716,0.404,41.276709,-73.305702,9,Northeast,5.33,3.692,126.664,0,0,0,0.008,277.807,0.044,0.016,Y,B,61.44012874,0.186468166,Sun Bear,06604,49663,47438,4/1/15,3/5/15,12/10/14,9/20/14,0
596,06752,CT,0.812,0.226,41.51671,-73.35779,956,Northeast,2.336,5.205,190.59,0,0,0,0.007,103.936,0.052,0.202,N,C,30.00977082,47.4126306,Rock Chuck,06702,30753,26104,4/1/15,2/6/15,11/29/14,11/27/14,0
597,06752,CT,0.812,0.226,41.51671,-73.35779,956,Northeast,2.336,5.205,190.59,0,0,0,0.007,103.936,0.052,0.202,N,C,61.11853444,4.940849077,Mole Rat,06702,61957,49884,4/1/15,1/28/15,11/16/14,8/13/14,0
600,06784,CT,0.768,0.315,41.592224,-73.491172,9,Northeast,3.278,4.079,170.75,0,0,0,0.01,159.118,0.072,0.113,N,C,34.86304154,12.87080642,Rock Chuck,06702,38501,82301,4/1/15,3/11/15,2/15/15,11/23/14,0
601,06807,CT,0.725,0.378,41.059566,-73.590086,9,Northeast,76.115,6.427,310.812,0,0,0,0.059,2277.07,0.041,0.035,Y,D,43.71200672,0.191282859,Rock Chuck,06801,65721,02564,4/1/15,2/23/15,12/22/14,10/21/14,0
602,06810,CT,0.784,0.311,41.378688,-73.472131,9,Northeast,81.355,20.833,1380.349,0,0,0,0.085,2391.937,0.013,0,Y,D,36.25915471,2.372692186,Platypus,06801,19008,04853,4/1/15,3/16/15,1/22/15,12/13/14,0
609,06883,CT,0.675,0.487,41.222568,-73.376709,9,Northeast,7.576,3.807,170.573,0,0,0,0.005,514.117,0.042,0.022,Y,B,50.81153605,0.66432222,Platypus,06801,50134,37306,4/1/15,2/16/15,10/20/14,10/15/14,0
611,07002,NJ,0.775,0.295,40.67078,-74.106366,21,Northeast,191.398,10.757,413.491,0,0,0,0.051,10800.377,0.122,0.025,Y,D,51.87101942,0.41289537,Narwhal,07001,47876,44123,4/1/15,12/23/14,9/30/14,6/21/14,0
613,07004,NJ,0.774,0.316,40.876582,-74.297628,95,Northeast,126.483,16.608,931.138,0,0,0,0.303,723.313,0.016,0.014,Y,B,18.35643277,0.087698153,Tapir,07001,04286,18818,4/1/15,3/10/15,11/9/14,7/21/14,0
614,07005,NJ,0.773,0.316,40.935483,-74.421716,328,Northeast,26.254,8.271,393.02,0,0,0,0.075,811.49,0.082,0.021,Y,B,49.00487863,0.10762066,Tapir,07001,76308,77056,4/1/15,1/4/15,12/25/14,10/30/14,0
617,07026,NJ,0.767,0.334,40.87784,-74.11088,22,Northeast,266.422,7.36,237.764,0,0,0,0.064,14035.37,0.028,0.018,Y,D,23.67152503,6.029688165,Platypus,07001,66202,65779,4/1/15,2/7/15,1/9/15,10/9/14,0
619,07040,NJ,0.717,0.428,40.736917,-74.267956,95,Northeast,145.768,8.217,364.069,0,0,0,0.06,6851.076,0.001,0.036,Y,B,34.3277411,0.310038769,Axolotl,07001,72542,72032,4/1/15,2/8/15,10/9/14,8/2/14,0
620,07055,NJ,0.685,0.428,40.856,-74.128157,70,Northeast,372.811,12.574,346.886,0,0,0,0.075,22227.316,0.03,0.031,Y,D,26.39231182,0.081125909,Rock Chuck,07001,64401,24850,4/1/15,3/23/15,12/31/14,9/12/14,0
623,07070,NJ,0.79,0.298,40.826191,-74.10824,22,Northeast,188.525,10.236,425.52,0,0,0,0.061,6436.565,0.046,0.023,Y,D,34.923862,8.469020535,Narwhal,07001,12455,15454,4/1/15,1/21/15,9/29/14,8/25/14,0
625,07075,NJ,0.785,0.301,40.851668,-74.086864,22,Northeast,146.764,11.683,519.311,0,0,0,0.038,6951.686,0,0.025,Y,D,46.40372763,0.130287882,Platypus,07001,67756,74029,4/1/15,12/29/14,9/21/14,9/14/14,0
629,07093,NJ,0.791,0.284,40.786482,-74.007782,21,Northeast,876.143,6.47,169.419,0,0,0,0.059,50610.141,0,0.028,Y,D,41.81027498,15.67065345,Mole Rat,07001,19511,44473,4/1/15,1/21/15,12/29/14,12/8/14,0
636,07110,NJ,0.793,0.296,40.821634,-74.156726,95,Northeast,196.16,11.226,921.227,0,0,0,0.049,8375.48,0.013,0.019,Y,D,35.6150777,5.173577039,Armadillo,07102,80131,67660,4/1/15,12/30/14,10/11/14,9/2/14,0
642,07438,NJ,0.744,0.37,41.037606,-74.517839,70,Northeast,7.508,6.408,258.529,0,0,0,0.034,421.277,0.064,0.04,N,D,38.86056801,0.019667489,Platypus,07401,24089,06373,4/1/15,12/31/14,10/19/14,7/13/14,0
645,07458,NJ,0.72,0.415,41.045696,-74.097748,22,Northeast,36.524,11.019,924.995,0,0,0,0.041,1115.366,0.007,0.039,Y,B,24.6544323,0.834484161,Wolverine,07401,47203,62801,4/1/15,3/9/15,1/16/15,10/21/14,0
646,07461,NJ,0.752,0.348,41.2484,-74.601089,608,Northeast,3.529,6.603,214.276,0,0,0,0.031,232.456,0.013,0.042,Y,D,26.6585946,0.107749914,Narwhal,07401,19951,47320,4/1/15,2/23/15,12/18/14,9/14/14,0
654,07627,NJ,0.725,0.451,40.954255,-73.956208,22,Northeast,38.703,5.413,172.875,0,0,0,0.015,2361.393,0.005,0.011,Y,D,39.78599824,0.132895685,Sun Bear,07601,79330,79371,4/1/15,3/27/15,2/13/15,2/2/15,0
655,07630,NJ,0.761,0.362,40.974636,-74.02865,22,Northeast,97.229,11.121,464.537,0,0,0,0.057,3352.567,0.082,0.022,Y,D,27.72642871,0.585875056,Rock Chuck,07601,55043,74469,4/1/15,3/11/15,12/5/14,9/24/14,0
665,07733,NJ,0.738,0.411,40.37571,-74.172726,178,Northeast,26.444,16.272,830.207,0,0,0,0.051,939.972,0.012,0.031,Y,B,44.56171306,2.410938874,Grey Goose,07701,14748,47963,4/1/15,3/5/15,2/9/15,11/20/14,0
666,07747,NJ,0.769,0.337,40.414684,-74.255162,178,Northeast,70.583,9.276,413.216,0,0,0,0.064,2445.752,0.025,0.013,Y,B,42.54120924,0.244905374,Wolverine,07701,35031,33760,4/1/15,2/2/15,12/14/14,9/8/14,0
670,07820,NJ,0.821,0.286,40.9219,-74.8106,257,Northeast,11.652,7.286,253.143,0,0,0,0,16.23,0.002,0.633,N,C,46.99973443,20.03893712,Tapir,07801,53924,27986,4/1/15,3/31/15,1/30/15,12/1/14,0
678,07881,NJ,0.875,0.125,41.1254,-74.9101,608,Northeast,0.042,0,0,0,0,0,0,0.665,0.026,0,N,C,46.5290945,0.211371582,Grey Goose,07801,26575,56431,4/1/15,2/22/15,11/29/14,9/24/14,0
684,07946,NJ,0.724,0.417,40.679124,-74.505077,328,Northeast,17.784,4.568,206.176,0,0,0,0.052,755.588,0.022,0.022,Y,D,42.88064497,2.612736054,Rock Chuck,07901,22948,16055,4/1/15,12/23/14,9/25/14,7/8/14,0
685,07950,NJ,0.774,0.325,40.844511,-74.490424,328,Northeast,62.714,17.192,1010.402,0,0,0,0.047,2156.288,0.013,0.02,Y,B,47.05466924,0.681798874,Platypus,07901,71639,38564,4/1/15,1/18/15,10/17/14,8/7/14,0
686,07960,NJ,0.794,0.276,40.7818,-74.49472,328,Northeast,46.015,20.05,1568.309,0,0,0,0.085,1249.557,0.01,0,Y,B,30.46642223,0.388727553,Narwhal,07901,15771,36206,4/1/15,2/11/15,1/6/15,9/19/14,0
687,07960,NJ,0.794,0.276,40.7818,-74.49472,328,Northeast,46.015,20.05,1568.309,0,0,0,0.085,1249.557,0.01,0,Y,B,58.05892853,1.060503499,Sun Bear,07901,04967,03291,4/1/15,3/30/15,1/27/15,12/29/14,0
689,08016,NJ,0.742,0.35,40.074724,-74.83421,41,Northeast,32.342,21.649,891.622,0,0,0,0.06,1473.832,0.054,0.019,Y,D,34.3346533,0.121668101,Mole Rat,08001,56315,43952,4/1/15,2/20/15,12/8/14,9/30/14,0
694,08034,NJ,0.777,0.298,39.907092,-74.996494,33,Northeast,151.128,15.14,621.096,0,0,0,0.087,3054.695,0.001,0.041,Y,B,56.10127599,6.943049884,Narwhal,08001,79738,93668,4/1/15,2/5/15,1/9/15,9/21/14,0
697,08059,NJ,0.785,0.274,39.886846,-75.093296,33,Northeast,102.99,10.484,313.944,0,0,0,0.051,4661.13,0.041,0.017,Y,D,49.12952987,0.026877901,Tapir,08001,33312,75643,4/1/15,1/24/15,10/30/14,8/31/14,0
701,08085,NJ,0.691,0.473,39.761812,-75.354066,57,Northeast,9.359,20.706,929.634,0,0,0,0.052,405.914,0.062,0.024,Y,D,33.7164882,2.926394494,Narwhal,08001,40819,08107,4/1/15,2/26/15,11/17/14,10/2/14,0
703,08088,NJ,0.791,0.268,39.81156,-74.612547,41,Northeast,3.534,7.469,278.314,0,0,0,0.028,178.635,0.013,0.015,Y,D,36.50859979,3.009465697,Armadillo,08001,39440,43569,4/1/15,12/19/14,9/19/14,7/15/14,0
709,08204,NJ,0.826,0.204,38.985802,-74.906163,19,Northeast,30.781,6.694,235.542,0,0,0,0.051,915.401,0.143,0.027,Y,D,40.10672295,7.395445037,Narwhal,08201,12743,42782,4/1/15,3/16/15,11/17/14,8/20/14,0
713,08243,NJ,0.893,0.098,39.151466,-74.693372,19,Northeast,65.007,3.929,164.007,0,0,0,0.068,974.643,0.491,0.053,Y,C,37.63192336,3.515226876,Wolverine,08201,64681,24162,4/1/15,1/23/15,9/26/14,8/1/14,0
716,08319,NJ,0.753,0.323,39.352266,-74.812041,12,Northeast,1.7,3.75,118.292,0,0,0,0.016,88.765,0.002,0.129,N,C,44.04635895,0.760897527,Sun Bear,08302,31501,22820,4/1/15,3/19/15,12/21/14,9/2/14,0
717,08321,NJ,0.919,0.059,39.232966,-75.169967,40,Northeast,0.425,2,44.75,0,0,0,0,26.271,0.167,0.962,N,C,36.8132593,0.012620809,Axolotl,08302,88342,92602,4/1/15,2/27/15,2/23/15,11/4/14,0
719,08349,NJ,0.745,0.311,39.263236,-75.065952,40,Northeast,0.71,7.586,219.966,0,0,0,0.013,57.432,0.067,0.241,N,C,47.20921687,2.326011777,Tapir,08302,61841,24656,4/1/15,1/28/15,12/21/14,11/9/14,0
724,08510,NJ,0.712,0.454,40.18859,-74.432069,178,Northeast,5.833,7.679,395.25,0,0,0,0.013,272.42,0.012,0.038,N,D,44.94078877,2.890343422,Mole Rat,08501,49245,06359,4/1/15,3/1/15,12/21/14,10/21/14,0
727,08540,NJ,0.77,0.349,40.378246,-74.662206,54,Northeast,40.874,21.336,1753.515,0,0,0,0.061,907.524,0.019,0,Y,B,25.56159375,10.97373459,Grey Goose,08501,13324,49633,4/1/15,3/6/15,2/19/15,11/10/14,0
728,08553,NJ,0.768,0.293,40.400527,-74.639536,54,Northeast,58.158,7.028,480.917,0,0,0,0.002,1101.777,0.005,0.493,N,C,35.75340557,0.833297994,Sun Bear,08501,70053,38756,4/1/15,1/8/15,9/16/14,8/20/14,0
741,08750,NJ,0.798,0.231,40.130897,-74.045923,178,Northeast,113.228,9.28,395.435,0,0,0,0.072,1866.667,0.179,0.035,Y,D,34.82245433,0.366845216,Platypus,08701,29838,46797,4/1/15,1/13/15,10/3/14,6/23/14,0
743,08758,NJ,0.844,0.199,39.801649,-74.25746,40,Northeast,7.13,9.404,276.865,0,0,0,0.023,564.207,0.098,0.045,N,D,38.03904761,3.919040545,Tapir,08701,94585,56525,4/1/15,3/6/15,11/25/14,9/3/14,0
749,08823,NJ,0.782,0.331,40.438364,-74.56708,54,Northeast,38.308,7.619,218.478,0,0,0,0.018,2577.473,0.002,0.016,Y,D,16.02631886,0.041993053,Mole Rat,08801,53528,00652,4/1/15,2/21/15,10/26/14,7/26/14,0
754,08840,NJ,0.761,0.338,40.543364,-74.34919,80,Northeast,197.428,9.272,374.554,0,0,0,0.088,5324.116,0.001,0.026,Y,D,30.12481445,2.371696101,Wolverine,08801,13076,48101,4/1/15,3/10/15,12/12/14,11/4/14,0
759,08873,NJ,0.78,0.297,40.49887,-74.525118,54,Northeast,42.534,23.479,1571.308,0,0,0,0.056,1546.499,0.013,0,Y,B,48.59894608,2.169998486,Mole Rat,08801,54155,48006,4/1/15,2/22/15,1/12/15,11/1/14,0
760,08879,NJ,0.791,0.29,40.467406,-74.275836,80,Northeast,55.346,10.519,379.531,0,0,0,0.04,3281.333,0.089,0.014,Y,D,44.61416835,0.388247872,Axolotl,08801,98040,63115,4/1/15,3/9/15,1/22/15,10/29/14,0
772,10037,NY,0.813,0.183,40.813732,-73.938243,54,Northeast,791.667,19.478,896.435,0,0,0,0.026,65969.697,0,0.055,Y,D,51.64253888,2.630126484,Mole Rat,10001,81138,79821,4/1/15,3/18/15,11/21/14,8/16/14,0
775,10162,NY,0.75,0.298,40.769414,-73.950358,54,Northeast,1909.091,7.905,250.905,0,0,0,0.004,153181.818,0,0,Y,D,49.56936808,3.709906072,Sun Bear,10103,41729,20854,4/1/15,2/11/15,11/25/14,8/21/14,0
786,10312,NY,0.777,0.324,40.541702,-74.17893,150,Northeast,112.515,6.035,176.346,0,0,0,0.027,7722.881,0.018,0.008,Y,D,26.50235112,0.587499666,Rock Chuck,10301,02650,01501,4/1/15,2/18/15,1/26/15,11/3/14,0
787,10314,NY,0.786,0.301,40.596148,-74.161613,150,Northeast,132.556,11.296,385.986,0,0,0,0.051,6234.779,0.045,0.02,Y,D,29.18279831,2.046176874,Grey Goose,10301,45840,17850,4/1/15,1/24/15,10/9/14,8/10/14,0
788,10314,NY,0.786,0.301,40.596148,-74.161613,150,Northeast,132.556,11.296,385.986,0,0,0,0.051,6234.779,0.045,0.02,Y,D,42.78751655,0.016760308,Platypus,10301,13646,54418,4/1/15,1/21/15,9/27/14,6/17/14,0
790,10458,NY,0.716,0.388,40.864942,-73.884878,65,Northeast,1023.786,15.413,434.502,0,0,0,0.047,78782.953,0,0.027,Y,D,26.19398162,10.12474241,Sun Bear,10451,12861,24850,4/1/15,3/24/15,3/1/15,1/5/15,0
793,10463,NY,0.797,0.257,40.879335,-73.910328,65,Northeast,732.365,9.689,315.854,0,0,0,0.031,47005.533,0.085,0.016,Y,D,49.25114889,0.534701976,Narwhal,10451,52577,21046,4/1/15,2/25/15,11/21/14,7/24/14,0
795,10463,NY,0.797,0.257,40.879335,-73.910328,65,Northeast,732.365,9.689,315.854,0,0,0,0.031,47005.533,0.085,0.016,Y,D,35.93746206,5.292163371,Grey Goose,10451,37345,40057,4/1/15,2/12/15,11/11/14,7/17/14,0
796,10465,NY,0.789,0.287,40.832653,-73.816267,65,Northeast,146.939,17.141,905.764,0,0,0,0.039,12311.953,0,0.04,Y,D,35.83310856,1.743503534,Wolverine,10451,36701,53949,4/1/15,3/7/15,12/17/14,8/31/14,0
798,10502,NY,0.742,0.4,41.009924,-73.840488,201,Northeast,124.057,6.84,242.289,0,0,0,0.079,2588.208,0,0.043,Y,D,36.63037899,0.010241352,Grey Goose,10501,74110,46041,4/1/15,3/12/15,2/21/15,11/3/14,0
800,10524,NY,0.783,0.335,41.378031,-73.925194,519,Northeast,5.528,5.565,329.2,0,0,0,0.015,212.528,0.015,0.094,N,D,39.50409907,4.971590079,Tapir,10501,60615,10025,4/1/15,3/11/15,12/15/14,10/7/14,0
810,10709,NY,0.75,0.333,40.955632,-73.808228,201,Northeast,215.701,6.163,217.993,0,0,0,0.059,6817.315,0.06,0.022,Y,D,31.28323187,2.252942566,Wolverine,10701,65479,24918,4/1/15,3/29/15,12/5/14,9/11/14,0
815,10919,NY,0.742,0.372,41.522124,-74.378814,431,Northeast,8.017,0,95.939,0,0,0,0.004,252.672,0.005,0.162,N,C,53.38958293,0.229901295,Platypus,10901,33558,41144,4/1/15,12/9/14,8/25/14,7/16/14,0
819,10953,NY,0.817,0.278,41.4009,-74.0789,431,Northeast,16.334,12.222,606.167,0,0,0,0,228.675,0.012,0.087,N,C,24.79995937,0.172354722,Tapir,10901,59102,92603,4/1/15,3/6/15,1/27/15,1/15/15,0
823,10983,NY,0.752,0.357,41.026268,-73.949388,163,Northeast,75.527,5.584,251.13,0,0,0,0.058,2713.095,0.003,0.041,Y,D,23.78539864,0.458129665,Mole Rat,10901,26547,30102,4/1/15,3/29/15,3/8/15,11/28/14,0
825,10992,NY,0.745,0.373,41.429494,-74.168558,431,Northeast,14.697,5.166,166.491,0,0,0,0.03,867.46,0.003,0.043,Y,D,32.57010413,0.841461562,Platypus,10901,48091,54771,4/1/15,1/9/15,11/19/14,9/20/14,0
836,11104,NY,0.841,0.203,40.743528,-73.918564,46,Northeast,1458.974,10.221,378.044,0,0,0,0.044,69825.641,0,0.029,Y,D,43.82359026,1.037179696,Narwhal,11101,56017,57247,4/1/15,3/24/15,2/28/15,11/14/14,0
842,11223,NY,0.77,0.294,40.59623,-73.974066,50,Northeast,984.571,7.343,214.901,0,0,0,0.071,37960.945,0,0.013,Y,D,40.37063494,0.074857004,Armadillo,11201,73705,57257,4/1/15,1/13/15,11/1/14,8/4/14,0
843,11224,NY,0.803,0.215,40.577309,-73.986022,50,Northeast,443.653,8.788,313.374,0,0,0,0.032,30842.617,0.022,0.021,Y,D,49.95240216,0.969598134,Wolverine,11201,29208,52757,4/1/15,2/27/15,11/25/14,9/3/14,0
848,11360,NY,0.85,0.188,40.780742,-73.779546,46,Northeast,249.123,9.414,301.952,0,0,0,0.02,13251.93,0,0.029,Y,D,37.72516955,0.446451013,Armadillo,11351,29630,18244,4/1/15,3/31/15,12/23/14,12/6/14,0
868,11563,NY,0.784,0.292,40.657806,-73.672534,107,Northeast,388.402,11.748,517.549,0,0,0,0.083,9455.987,0,0.024,Y,B,27.09080042,4.075941519,Wolverine,11501,15690,28367,4/1/15,2/17/15,1/29/15,11/28/14,0
870,11570,NY,0.75,0.32,40.668417,-73.638891,107,Northeast,321.914,12.278,513.557,0,0,0,0.088,7244.698,0.023,0,Y,B,36.12135199,2.078115547,Sun Bear,11501,26624,21601,4/1/15,1/23/15,10/25/14,9/7/14,0
876,11692,NY,0.714,0.388,40.594452,-73.796212,46,Northeast,95.095,14.053,536.726,0,0,0,0.011,18558.559,0.065,0.034,Y,D,36.98787263,0.116907935,Mole Rat,11691,55766,66212,4/1/15,3/13/15,1/25/15,11/18/14,0
881,11716,NY,0.779,0.314,40.770228,-73.124984,25,Northeast,123.556,15.431,791.537,0,0,0,0.247,1224.116,0.004,0.055,Y,D,32.88164251,3.092384288,Rock Chuck,11701,83670,87323,4/1/15,3/1/15,11/13/14,11/8/14,0
886,11732,NY,0.779,0.282,40.842706,-73.54349,107,Northeast,83.115,6.102,223.638,0,0,0,0.042,2244.764,0,0.061,Y,D,46.8213451,0.070932252,Platypus,11701,16877,18810,4/1/15,12/10/14,9/13/14,5/26/14,0
890,11741,NY,0.769,0.336,40.798329,-73.067897,25,Northeast,107.83,8.724,362.813,0,0,0,0.071,3695.216,0,0.034,Y,B,55.14604076,0.078596122,Axolotl,11701,74437,00983,4/1/15,12/31/14,10/1/14,6/3/14,0
892,11751,NY,0.76,0.339,40.731183,-73.213684,25,Northeast,90.34,7.762,247.54,0,0,0,0.053,3743.994,0.135,0.029,Y,D,52.74001084,5.795727786,Mole Rat,11701,30107,30707,4/1/15,2/26/15,1/3/15,10/11/14,0
894,11764,NY,0.719,0.428,40.935352,-72.980496,25,Northeast,41.081,5.263,147.992,0,0,0,0.041,1438.379,0.114,0.107,N,C,45.49246952,1.312749998,Armadillo,11701,73012,56446,4/1/15,3/25/15,1/13/15,9/24/14,0
896,11766,NY,0.741,0.376,40.933738,-73.010251,25,Northeast,55.637,5.055,151.315,0,0,0,0.043,2049.473,0.19,0.063,Y,D,49.26680349,0.094750464,Sun Bear,11701,58530,37075,4/1/15,3/3/15,1/16/15,9/20/14,0
898,11769,NY,0.797,0.266,40.738598,-73.128636,25,Northeast,60.476,18.678,482.461,0,0,0,0.042,2153.114,0.086,0.054,Y,D,32.0497112,10.21819446,Narwhal,11701,64445,73838,4/1/15,2/27/15,12/30/14,10/23/14,0
899,11777,NY,0.788,0.267,40.951312,-73.064734,25,Northeast,107.315,16.128,774.092,0,0,0,0.078,2056.409,0.326,0.028,Y,B,31.83215845,1.216207894,Wolverine,11701,77531,54457,4/1/15,3/19/15,2/8/15,10/17/14,0
900,11782,NY,0.756,0.346,40.711974,-73.066076,25,Northeast,102.976,6.529,203.881,0,0,0,0.063,2851.939,0.012,0.039,Y,B,44.88243396,15.29067905,Sun Bear,11701,45224,31903,4/1/15,1/21/15,10/21/14,7/16/14,0
902,11789,NY,0.742,0.372,40.956156,-72.973309,25,Northeast,49.941,2.871,81.671,0,0,0,0.008,4638.66,0.351,0.126,N,C,27.07057328,0.166037403,Platypus,11701,07512,50665,4/1/15,3/23/15,1/11/15,9/25/14,0
903,11792,NY,0.73,0.371,40.940634,-72.836472,25,Northeast,22.547,7.441,236.766,0,0,0,0.032,865.631,0.217,0.122,N,C,31.09895908,1.511564734,Armadillo,11701,31035,31560,4/1/15,1/4/15,12/5/14,11/21/14,0
905,11941,NY,0.783,0.305,40.825475,-72.719235,25,Northeast,33.36,5.427,157.817,0,0,0,0.039,807.974,0.051,0.191,N,C,39.01573897,0.055116845,Tapir,11901,73068,63847,4/1/15,3/2/15,2/5/15,11/12/14,0
906,11941,NY,0.783,0.305,40.825475,-72.719235,25,Northeast,33.36,5.427,157.817,0,0,0,0.039,807.974,0.051,0.191,N,C,22.90759822,0.499033291,Rock Chuck,11901,36048,14626,4/1/15,3/5/15,1/8/15,9/30/14,0
908,11948,NY,0.777,0.291,40.967507,-72.559142,25,Northeast,7.729,5,197.429,0,0,0,0.014,413.324,0.001,0.335,N,C,43.7280165,0.10538859,Wolverine,11901,19567,22408,4/1/15,3/21/15,12/19/14,9/9/14,0
909,11949,NY,0.725,0.381,40.865988,-72.781384,25,Northeast,7.151,5.729,193.024,0,0,0,0.017,421.904,0.008,0.063,N,D,42.04752448,2.139125622,Platypus,11901,76524,76933,4/1/15,2/1/15,1/3/15,11/29/14,0
910,11950,NY,0.716,0.423,40.808294,-72.855128,25,Northeast,41.212,4.194,119.106,0,0,0,0.02,3943.758,0.033,0.06,Y,D,41.54194286,0.131281958,Axolotl,11901,00717,20186,4/1/15,2/16/15,11/11/14,10/1/14,0
911,11961,NY,0.82,0.214,40.889599,-72.8897,25,Northeast,11.023,7.284,331.184,0,0,0,0.01,1003.362,0.007,0.046,N,D,15.08549396,1.121189562,Wolverine,11901,30429,30173,4/1/15,12/2/14,10/15/14,7/2/14,0
914,11971,NY,0.802,0.235,41.061947,-72.424684,25,Northeast,20.423,5.987,215.792,0,0,0,0.022,525.755,0.271,0.263,N,D,18.83209538,0.282754562,Wolverine,11901,17963,23175,4/1/15,2/23/15,10/28/14,9/12/14,0
915,11975,NY,0.789,0.209,40.939727,-72.248021,25,Northeast,32.258,5.783,258.185,0,0,0,0,143.058,0.295,0.77,N,C,32.61673217,0.440910843,Mole Rat,11901,56236,65017,4/1/15,3/25/15,1/21/15,9/24/14,0
916,12027,NY,0.738,0.331,42.925051,-73.909742,288,Northeast,14.361,8.233,297.379,0,0,0,0.05,541.272,0.003,0.058,N,D,27.25445815,0.284559348,Wolverine,12007,23709,40865,4/1/15,12/7/14,8/17/14,5/2/14,0
918,12031,NY,0.703,0.365,42.762346,-74.473309,611,Northeast,0.618,0,0,0,0,0,0,54.046,0.002,0.609,N,C,54.65670135,0.316102009,Mole Rat,12007,51640,64036,4/1/15,3/9/15,11/11/14,10/3/14,0
919,12036,NY,0.803,0.245,42.540411,-74.68345,611,Northeast,0.675,2,75,0,0,0,0.022,30.786,0.001,0.333,N,C,42.54667637,0.019806343,Platypus,12007,49029,27874,4/1/15,1/27/15,11/13/14,10/16/14,0
922,12043,NY,0.826,0.237,42.70187,-74.52773,611,Northeast,3.643,13.631,392.822,0,0,0,0.066,137.771,0.004,0.079,Y,D,39.03034315,0.005651317,Grey Goose,12007,44671,49234,4/1/15,1/21/15,11/20/14,11/13/14,0
924,12054,NY,0.757,0.32,42.609206,-73.876448,30,Northeast,23.435,7.566,224.271,0,0,0,0.044,1095.229,0.002,0.018,Y,D,32.50629179,0.411750202,Grey Goose,12007,55315,60468,4/1/15,12/13/14,9/5/14,6/30/14,0
931,12086,NY,0.803,0.227,42.991066,-74.112418,294,Northeast,3.462,11.143,222.667,0,0,0,0.009,307.502,0.01,0.558,N,C,26.40900938,0.711857478,Narwhal,12007,20684,71232,4/1/15,1/20/15,11/30/14,8/9/14,0
933,12089,NY,0.87,0.156,42.8627,-73.3286,35,Northeast,29.52,5.938,218.813,0,0,0,0,127.306,0,0,N,C,32.5290069,9.000283705,Platypus,12007,21840,68117,4/1/15,2/7/15,10/29/14,8/30/14,0
934,12089,NY,0.87,0.156,42.8627,-73.3286,35,Northeast,29.52,5.938,218.813,0,0,0,0,127.306,0,0,N,C,29.06056913,0.064205499,Grey Goose,12007,14031,80653,4/1/15,2/16/15,12/22/14,11/1/14,0
935,12092,NY,0.791,0.275,42.703678,-74.378272,611,Northeast,1.07,11.125,343.875,0,0,0,0.019,87.183,0.011,0.103,N,C,39.98980508,0.032848647,Narwhal,12007,72617,30078,4/1/15,1/20/15,12/21/14,9/21/14,0
937,12110,NY,0.822,0.272,42.75534,-73.780868,30,Northeast,77.284,18.446,894.952,0,0,0,0.114,1491.761,0.03,0.047,Y,D,55.97631494,1.705419019,Axolotl,12106,23139,27041,4/1/15,1/25/15,11/20/14,8/5/14,0
